value,rentm,bdrms,non_bdrms,condition,coopcond,elevator,agperswt,borough,sub_borough,income,race,income_tile,owned,year
9999999,1104,5,2,2,1,1,23083236,3,7,0,2,1,0,2017
9999999,967,4,2,2,1,1,146559168,3,7,0,2,1,0,2017
9999999,2850,4,1,2,1,1,87394664,3,7,0,1,1,0,2017
700000,99999,2,2,2,3,1,22833616,3,7,0,1,1,1,2017
1200000,99999,4,1,2,3,1,24146352,3,7,1,1,3,1,2017
1200000,99999,3,1,2,3,1,54471148,3,7,1,1,3,1,2017
9999999,1100,1,0,2,4,2,47396336,3,7,0,2,1,0,2017
9999999,972,1,0,2,1,2,24597144,3,7,0,1,1,0,2017
9999999,1700,2,1,2,1,2,27079976,3,7,0,2,1,0,2017
9999999,790,2,1,2,1,2,43125368,3,7,1,2,3,0,2017
9999999,1400,2,1,2,1,2,25603718,3,7,0,1,1,0,2017
2000000,99999,2,2,2,1,2,21569984,3,7,1,2,3,1,2017
9999999,1800,3,1,2,1,2,60891160,3,7,0,4,1,0,2017
9999999,1700,2,1,2,2,2,23154652,3,7,0,3,1,0,2017
9999999,1675,2,1,2,2,2,21785722,3,7,0,4,1,0,2017
9999999,1450,2,1,2,1,2,28204634,3,7,1,4,3,0,2017
9999999,800,2,1,8,1,2,26802736,3,7,0,3,1,0,2017
9999999,3100,3,1,2,2,2,21967912,3,7,0,1,1,0,2017
9999999,499,3,1,2,1,2,27234250,3,7,1,4,3,0,2017
650000,99999,2,0,2,3,1,22833616,3,7,0,2,1,1,2017
2000000,99999,2,0,2,3,1,81779224,3,7,1,1,3,1,2017
9999999,400,4,1,2,2,1,36937576,3,7,0,2,1,0,2017
9999999,99999,4,2,2,2,1,19562844,3,7,0,1,1,1,2017
9999999,350,3,1,2,2,1,41104472,3,7,1,1,3,0,2017
1000000,99999,4,1,2,1,2,105364880,3,7,1,1,3,1,2017
6387127,99999,5,3,2,1,2,95090744,3,7,0,1,1,1,2017
9999999,4500,5,0,2,4,1,115872816,3,7,1,4,3,0,2017
9999999,2700,3,1,2,4,1,58212152,3,7,0,2,1,0,2017
9999999,1500,1,0,2,1,2,48738544,3,7,1,1,3,0,2017
9999999,654,2,0,2,1,1,21217608,3,7,0,2,1,0,2017
9999999,640,1,0,2,1,1,18053664,3,7,0,2,1,0,2017
9999999,750,1,0,2,1,1,20929248,3,7,0,3,1,0,2017
9999999,705,1,0,2,2,1,20929248,3,7,1,1,3,0,2017
9999999,1100,2,1,2,1,2,22584006,3,7,1,3,3,0,2017
9999999,1400,3,1,2,1,2,57959620,3,7,0,4,1,0,2017
9999999,3100,2,1,2,1,1,50187116,3,7,1,1,3,0,2017
750000,99999,2,1,2,2,1,28747492,3,7,1,1,3,1,2017
9999999,943,2,0,2,1,1,55787096,3,7,1,1,3,0,2017
9999999,1005,2,1,2,1,1,69301216,3,7,0,1,1,0,2017
9999999,99999,2,0,2,1,1,75220664,3,7,1,2,3,1,2017
9999999,99999,1,0,2,1,1,85016616,3,7,0,3,1,1,2017
9999999,1650,2,1,2,1,2,29035018,3,7,0,3,1,0,2017
9999999,1700,2,1,2,1,2,25093558,3,7,0,1,1,0,2017
9999999,1750,2,1,2,1,2,21785722,3,7,0,1,1,0,2017
9999999,1650,2,1,2,1,2,27669448,3,7,0,2,1,0,2017
120000,99999,3,1,2,3,2,58142764,3,7,0,4,1,1,2017
9999999,874,3,2,2,3,2,43289576,3,7,1,2,3,0,2017
120000,99999,3,1,2,3,2,44658104,3,7,1,4,3,1,2017
9999999,356,4,1,2,1,1,1851270,3,7,1,3,3,0,2017
9999999,356,4,1,2,1,1,3100168,3,7,1,3,3,0,2017
100000,99999,3,1,2,3,2,29071382,3,7,1,2,3,1,2017
50000,99999,3,1,2,3,2,23867558,3,7,1,2,3,1,2017
70000,99999,3,1,2,3,2,89671024,3,7,0,2,1,1,2017
9999999,607,3,1,2,3,2,25351844,3,7,0,2,1,0,2017
9999999,1300,3,1,2,1,2,179194208,3,7,1,3,3,0,2017
9999999,1100,2,1,2,1,1,25093558,3,7,1,3,3,0,2017
9999999,2100,3,1,2,1,1,114587744,3,7,1,3,3,0,2017
9999999,1900,3,1,2,1,1,114587744,3,7,1,3,3,0,2017
9999999,356,3,1,2,1,2,1382907,3,7,1,3,3,0,2017
9999999,275,3,0,2,1,2,2014494,3,7,0,3,1,0,2017
9999999,1400,2,1,2,1,1,25492644,3,7,0,1,1,0,2017
9999999,1550,2,1,2,1,1,21785722,3,7,0,1,1,0,2017
9999999,1786,2,1,2,1,1,25603718,3,7,0,1,1,0,2017
9999999,2000,3,1,2,1,1,80584056,3,7,0,1,1,0,2017
9999999,1925,3,0,2,1,1,74132152,3,7,0,1,1,0,2017
200000,99999,4,1,2,3,2,137139792,3,7,0,3,1,1,2017
9999999,790,3,1,2,1,2,57837600,3,7,0,3,1,0,2017
450000,99999,3,1,2,3,2,97970616,3,7,0,1,1,1,2017
9999999,600,3,1,2,3,2,24529692,3,7,0,3,1,0,2017
9999999,2500,4,1,2,1,2,115696512,3,7,1,3,3,0,2017
9999999,1900,3,1,2,1,2,236578240,3,7,1,3,3,0,2017
9999999,1384,2,1,2,1,2,271350176,3,7,1,3,3,0,2017
9999999,1700,3,1,2,1,2,47362336,3,7,1,3,3,0,2017
9999999,2100,1,0,2,1,1,27079976,3,7,0,4,1,0,2017
9999999,300,2,1,2,1,1,21196122,3,7,1,2,3,0,2017
9999999,210,2,1,8,1,1,19234442,3,7,0,3,1,0,2017
9999999,2425,2,0,2,1,1,27079976,3,7,1,4,3,0,2017
9999999,3400,5,1,2,1,2,119119760,3,7,1,4,3,0,2017
9999999,482,3,3,2,1,2,23671372,3,7,0,3,1,0,2017
9999999,667,4,2,2,1,2,26583586,3,7,0,3,1,0,2017
9999999,1000,5,1,2,1,2,88356560,3,7,1,3,3,0,2017
9999999,1700,2,1,2,1,2,27669448,3,7,1,1,3,0,2017
9999999,2000,3,2,2,1,2,24721286,3,7,0,1,1,0,2017
9999999,2300,3,1,2,1,2,79282832,3,7,0,3,1,0,2017
9999999,915,2,1,2,2,1,21562684,3,7,1,1,3,0,2017
350000,99999,2,1,2,2,1,71540352,3,7,0,3,1,1,2017
9999999,2000,2,0,2,2,1,64297084,3,7,0,1,1,0,2017
350000,99999,2,1,2,2,1,24242882,3,7,1,2,3,1,2017
9999999,744,3,1,2,1,2,52470920,3,7,1,2,3,0,2017
9999999,512,4,1,2,1,2,45329604,3,7,1,2,3,0,2017
9999999,1814,3,1,2,1,1,101228272,3,7,1,3,3,0,2017
9999999,2000,2,1,2,1,1,50187116,3,7,1,1,3,0,2017
9999999,2000,2,0,2,1,1,51207436,3,7,0,1,1,0,2017
9999999,2150,2,0,2,1,1,54159952,3,7,1,4,3,0,2017
9999999,2150,2,0,2,1,1,29035018,3,7,0,1,1,0,2017
9999999,1443,4,1,2,1,1,272483968,3,7,1,3,3,0,2017
9999999,1550,4,1,2,1,1,75875288,3,7,1,2,3,0,2017
9999999,1250,3,1,2,1,1,74361696,3,7,1,3,3,0,2017
9999999,1185,2,1,2,1,2,27079976,3,7,0,3,1,0,2017
9999999,2700,3,1,2,1,2,66159328,3,7,1,3,3,0,2017
275000,99999,3,2,2,1,2,25856746,3,7,1,2,3,1,2017
9999999,463,5,1,2,1,1,212540368,3,7,0,3,1,0,2017
9999999,1082,2,0,2,1,1,21785722,3,7,0,2,1,0,2017
9999999,800,2,1,2,1,1,105897176,3,7,1,3,3,0,2017
9999999,1200,4,1,2,1,1,24721286,3,7,1,3,3,0,2017
9999999,1200,4,1,2,1,1,27351216,3,7,0,3,1,0,2017
9999999,200,3,1,2,1,1,22164388,3,7,0,3,1,0,2017
9999999,3600,4,2,2,1,2,76101360,3,7,1,1,3,0,2017
9999999,3200,3,2,2,1,2,48585032,3,7,1,1,3,0,2017
9999999,2165,2,1,2,1,2,46309304,3,7,0,1,1,0,2017
9999999,1200,3,1,2,1,2,91494768,3,7,0,3,1,0,2017
9999999,1437,3,1,2,1,2,143318944,3,7,0,3,1,0,2017
9999999,1090,2,1,2,1,2,120294640,3,7,0,3,1,0,2017
9999999,2200,3,1,2,1,2,64873876,3,7,0,4,1,0,2017
9999999,3200,5,2,2,1,1,84265760,3,7,0,2,1,0,2017
9999999,1741,3,2,2,1,1,56312948,3,7,0,1,1,0,2017
9999999,3000,4,1,2,4,1,105956064,3,7,0,3,1,0,2017
9999999,2100,3,1,2,1,1,20752186,3,7,1,2,3,0,2017
9999999,1177,2,1,2,4,2,59503884,3,7,0,1,1,0,2017
9999999,786,3,1,2,1,2,77524112,3,7,0,3,1,0,2017
9999999,900,2,1,2,1,2,119063088,3,7,1,3,3,0,2017
9999999,1000,1,0,2,4,2,75556152,3,7,0,3,1,0,2017
9999999,700,3,1,2,1,1,25027156,3,7,1,2,3,0,2017
9999999,700,2,0,2,1,1,54191620,3,7,0,3,1,0,2017
9999999,656,3,1,2,1,1,176041712,3,7,0,3,1,0,2017
9999999,900,1,0,2,1,2,20929248,3,7,1,2,3,0,2017
9999999,700,2,0,2,1,2,20297612,3,7,0,2,1,0,2017
9999999,532,2,0,2,1,2,22465392,3,7,1,2,3,0,2017
9999999,656,3,1,2,1,1,20330144,3,7,0,2,1,0,2017
9999999,3150,4,1,2,1,1,128847224,3,7,1,4,3,0,2017
9999999,1925,2,0,2,1,1,25492644,3,7,0,1,1,0,2017
9999999,750,2,0,2,1,1,20929248,3,7,1,2,3,0,2017
9999999,277,2,0,2,1,1,22546800,3,7,1,3,3,0,2017
9999999,1276,5,1,2,1,1,22340396,3,7,0,2,1,0,2017
9999999,341,3,0,2,1,1,39079656,3,7,0,2,1,0,2017
9999999,656,3,1,2,1,1,67893632,3,7,0,3,1,0,2017
9999999,1925,2,1,2,1,1,29035018,3,7,1,1,3,0,2017
9999999,1975,2,1,2,1,1,21785722,3,7,0,1,1,0,2017
9999999,2050,1,0,2,1,1,29035018,3,7,0,4,1,0,2017
9999999,2450,3,1,2,1,1,44309356,3,7,1,3,3,0,2017
9999999,1219,4,1,8,1,1,66451152,3,7,1,2,3,0,2017
9999999,1410,3,1,2,1,1,20125892,3,7,1,2,3,0,2017
9999999,900,3,2,2,1,1,56691840,3,7,0,1,1,0,2017
9999999,1650,2,1,2,1,1,29035018,3,7,0,1,1,0,2017
9999999,2800,4,2,2,1,1,63034856,3,7,0,2,1,0,2017
9999999,816,4,1,2,1,1,26229686,3,7,1,2,3,0,2017
9999999,1345,4,1,2,1,1,47392496,3,7,1,2,3,0,2017
9999999,1200,3,1,2,1,1,66159328,3,7,0,3,1,0,2017
9999999,255,3,2,2,1,1,20595032,3,7,1,2,3,0,2017
9999999,1700,2,0,2,1,1,55482796,3,7,0,4,1,0,2017
9999999,1090,3,0,2,1,1,25093558,3,7,0,4,1,0,2017
9999999,1250,2,1,2,1,1,58070036,3,7,0,4,1,0,2017
9999999,430,3,1,2,1,1,22359276,3,7,0,2,1,0,2017
9999999,520,3,2,2,1,1,69848472,3,7,1,3,3,0,2017
9999999,225,2,0,2,1,1,22546800,3,7,1,3,3,0,2017
9999999,1055,2,0,2,1,1,25492644,3,7,1,2,3,0,2017
9999999,800,4,1,2,1,1,51900616,3,7,0,2,1,0,2017
9999999,3000,2,2,2,1,1,27657568,3,7,1,2,3,0,2017
9999999,1400,2,1,2,1,1,25603718,3,7,0,1,1,0,2017
9999999,3300,4,1,2,1,1,141119552,3,7,0,1,1,0,2017
9999999,3500,4,2,2,1,1,42599324,3,7,1,1,3,0,2017
9999999,500,2,0,2,1,1,26402500,3,7,1,1,3,0,2017
9999999,2300,3,1,2,1,1,138870992,3,7,1,3,3,0,2017
9999999,950,4,1,2,1,1,25707054,3,7,1,1,3,0,2017
9999999,3450,4,1,2,1,1,82028568,3,7,1,2,3,0,2017
9999999,5420,3,1,2,1,1,53462224,3,7,1,1,3,0,2017
9999999,7688,2,0,2,1,1,25603718,3,7,1,1,3,0,2017
9999999,3400,1,0,2,1,1,24369272,3,7,0,4,1,0,2017
9999999,4700,2,0,2,1,1,29035018,3,7,1,4,3,0,2017
1300000,99999,4,1,2,2,1,48292704,3,8,1,1,3,1,2017
9999999,2500,3,1,2,2,1,76522488,3,8,0,2,1,0,2017
9999999,3100,4,1,2,2,1,88772912,3,8,0,3,1,0,2017
900000,99999,4,1,2,2,1,22833616,3,8,0,2,1,1,2017
650000,99999,3,0,2,3,1,90215248,3,8,0,3,1,1,2017
700000,99999,4,1,2,3,1,27235572,3,8,0,1,1,1,2017
550000,99999,3,1,2,3,1,66242408,3,8,0,2,1,1,2017
9999999,975,4,1,2,4,1,52285624,3,8,1,2,3,0,2017
500000,99999,5,2,2,3,1,24920646,3,8,0,2,1,1,2017
9999999,656,4,1,2,2,1,94246824,3,8,1,3,3,0,2017
2500000,99999,3,3,2,1,2,290876160,3,8,0,3,1,1,2017
2000000,99999,4,0,2,1,2,58190468,3,8,1,2,3,1,2017
2000000,99999,4,1,2,1,2,44019844,3,8,1,2,3,1,2017
9999999,1975,3,2,2,1,1,101471104,3,8,1,4,3,0,2017
9999999,2174,4,2,2,1,1,86505152,3,8,1,3,3,0,2017
9999999,1219,3,2,2,1,1,45635320,3,8,1,2,3,0,2017
9999999,7688,6,1,2,1,2,50905524,3,8,0,1,1,0,2017
9999999,1750,2,1,2,1,2,27669448,3,8,1,2,3,0,2017
9999999,1800,2,1,2,1,2,27669448,3,8,0,1,1,0,2017
929000,99999,3,1,2,2,1,22833616,3,8,0,2,1,1,2017
600000,99999,1,2,2,2,1,22833616,3,8,0,2,1,1,2017
2000000,99999,3,1,2,1,2,52172328,3,8,0,2,1,1,2017
9999999,99999,3,1,2,1,2,129171808,3,8,0,2,1,1,2017
2400000,99999,3,0,2,1,2,47499212,3,8,1,2,3,1,2017
9999999,5000,4,1,2,1,2,102679856,3,8,1,1,3,0,2017
9999999,428,2,1,2,1,1,25069156,3,8,1,2,3,0,2017
9999999,300,1,0,2,1,1,23890668,3,8,1,2,3,0,2017
9999999,2700,3,1,2,1,2,104135216,3,8,0,3,1,0,2017
100000,99999,4,1,2,1,2,19146350,3,8,0,2,1,1,2017
375000,99999,3,1,2,3,1,53651220,3,8,0,2,1,1,2017
25000,99999,3,2,2,3,1,20242104,3,8,1,2,3,1,2017
40000,99999,3,2,2,3,1,77585728,3,8,0,2,1,1,2017
140000,99999,3,1,2,3,1,64694160,3,8,1,2,3,1,2017
140000,99999,3,1,2,3,1,77297424,3,8,1,2,3,1,2017
45000,99999,2,1,2,3,1,21726532,3,8,0,2,1,1,2017
40000,99999,3,1,2,3,1,63030656,3,8,1,2,3,1,2017
40000,99999,2,1,2,3,1,22318944,3,8,0,2,1,1,2017
40000,99999,4,1,2,3,1,146202048,3,8,1,4,3,1,2017
9999999,3350,4,0,8,1,1,51256848,3,8,1,2,3,0,2017
9999999,926,3,1,2,1,1,102598288,3,8,1,2,3,0,2017
9999999,890,2,1,8,1,1,30294160,3,8,1,2,3,0,2017
9999999,3300,4,0,2,1,1,22566904,3,8,0,1,1,0,2017
9999999,2250,3,1,2,1,2,22566904,3,8,0,1,1,0,2017
9999999,99999,3,1,2,1,2,44654060,3,8,0,4,1,1,2017
2000000,99999,3,1,2,1,2,96955832,3,8,1,4,3,1,2017
9999999,3000,3,0,2,1,2,48738544,3,8,0,2,1,0,2017
9999999,1700,2,1,2,1,2,48738544,3,8,1,4,3,0,2017
6387127,99999,2,2,2,1,2,54471148,3,8,1,2,3,1,2017
6387127,99999,2,2,2,1,2,22833616,3,8,1,2,3,1,2017
9999999,1217,2,0,2,1,2,23690820,3,8,0,3,1,0,2017
9999999,1075,3,2,8,1,2,20836188,3,8,1,2,3,0,2017
9999999,1337,3,0,2,1,2,23690820,3,8,0,2,1,0,2017
9999999,2400,3,1,3,1,2,94951128,3,8,1,1,3,0,2017
9999999,2800,3,1,2,1,2,55308556,3,8,1,1,3,0,2017
9999999,1325,3,1,2,1,2,53863024,3,8,0,1,1,0,2017
9999999,675,2,0,2,3,1,19632404,3,8,1,2,3,0,2017
9999999,1300,2,0,2,3,1,155398368,3,8,0,2,1,0,2017
9999999,1400,4,1,2,1,2,78782144,3,8,0,2,1,0,2017
9999999,3000,3,0,2,1,2,43834584,3,8,0,1,1,0,2017
9999999,1013,5,2,2,1,2,62202980,3,8,1,2,3,0,2017
9999999,1400,6,0,2,1,2,22340396,3,8,1,2,3,0,2017
9999999,1620,2,0,2,1,2,31308118,3,8,0,1,1,0,2017
9999999,1625,2,0,2,1,2,73889352,3,8,0,1,1,0,2017
1100000,99999,3,1,2,1,2,103335248,3,8,1,2,3,1,2017
1500000,99999,3,1,2,1,2,54471148,3,8,0,2,1,1,2017
1500000,99999,3,1,2,1,2,46912432,3,8,0,2,1,1,2017
1500000,99999,3,1,2,1,2,45553320,3,8,0,2,1,1,2017
9999999,4180,4,2,2,1,2,121710656,3,8,0,4,1,0,2017
9999999,1128,4,1,8,1,2,101983192,3,8,1,2,3,0,2017
9999999,600,2,2,2,1,2,22795928,3,8,0,2,1,0,2017
9999999,99999,3,1,2,1,2,56459280,3,8,0,3,1,1,2017
9999999,780,3,1,2,1,2,87836200,3,8,0,2,1,0,2017
9999999,2380,2,0,2,1,2,47974288,3,8,1,2,3,0,2017
9999999,2500,3,3,2,1,2,38594720,3,8,0,2,1,0,2017
9999999,3200,3,0,2,1,2,68928248,3,8,1,1,3,0,2017
9999999,2300,2,2,2,1,2,58310928,3,8,1,1,3,0,2017
200000,99999,5,1,2,3,1,25024652,3,8,1,2,3,1,2017
400000,99999,4,1,2,3,1,32174772,3,8,0,2,1,1,2017
9999999,530,4,3,8,1,2,21197252,3,8,1,1,3,0,2017
9999999,2800,4,1,2,1,1,64383068,3,8,1,2,3,0,2017
9999999,3000,4,1,2,1,1,23261340,3,8,1,4,3,0,2017
9999999,720,2,3,2,1,1,22011628,3,8,0,3,1,0,2017
9999999,3000,4,0,2,1,1,84250480,3,8,1,2,3,0,2017
9999999,1150,3,0,2,4,2,20977972,3,8,1,2,3,0,2017
9999999,2252,3,0,2,3,1,58070036,3,8,1,1,3,0,2017
9999999,2400,3,1,2,1,2,29155464,3,8,1,3,3,0,2017
9999999,2025,3,1,2,1,1,19982756,3,8,1,2,3,0,2017
9999999,1550,3,1,2,1,1,39965512,3,8,1,2,3,0,2017
9999999,1183,3,1,2,3,1,135819392,3,8,1,1,3,0,2017
9999999,1000,3,1,2,1,2,63185168,3,8,1,2,3,0,2017
9999999,1200,3,1,2,1,2,79282832,3,8,1,3,3,0,2017
9999999,350,3,1,2,1,2,40812128,3,8,1,2,3,0,2017
9999999,1058,3,1,2,1,2,147463920,3,8,0,2,1,0,2017
9999999,2050,3,0,2,1,2,24286024,3,8,0,2,1,0,2017
9999999,890,2,1,2,1,2,23448276,3,8,1,2,3,0,2017
9999999,99999,3,1,2,1,2,26028426,3,8,0,2,1,1,2017
9999999,871,2,0,2,1,2,22759450,3,8,0,2,1,0,2017
9999999,1000,3,1,2,1,2,118287680,3,8,1,2,3,0,2017
9999999,825,2,1,2,1,2,28737762,3,8,1,2,3,0,2017
300000,99999,3,1,2,3,1,73196120,3,8,0,2,1,1,2017
9999999,99999,3,0,2,2,1,97499984,3,8,0,2,1,1,2017
2500,99999,4,0,2,3,1,69188392,3,8,1,2,3,1,2017
9999999,3000,1,0,2,1,2,30607516,3,8,0,2,1,0,2017
9999999,613,1,0,2,1,2,19632404,3,8,1,2,3,0,2017
9999999,670,3,1,2,1,2,88921968,3,8,1,2,3,0,2017
9999999,465,3,0,2,1,2,74463432,3,8,0,2,1,0,2017
9999999,2100,3,1,2,1,2,93960552,3,8,1,2,3,0,2017
9999999,600,2,1,2,1,2,65620180,3,8,0,2,1,0,2017
9999999,600,3,0,2,1,2,42983356,3,8,1,2,3,0,2017
9999999,895,2,1,2,1,2,23448276,3,8,0,2,1,0,2017
9999999,926,5,0,2,1,1,118229272,3,8,1,2,3,0,2017
9999999,345,1,0,2,1,1,21154934,3,8,0,2,1,0,2017
9999999,345,1,0,2,1,1,23890668,3,8,0,2,1,0,2017
9999999,237,1,0,2,1,1,19724988,3,8,1,2,3,0,2017
9999999,227,1,0,2,1,1,19724988,3,8,0,2,1,0,2017
9999999,231,1,0,2,1,1,19724988,3,8,0,2,1,0,2017
9999999,256,1,0,2,1,1,50967660,3,8,0,2,1,0,2017
9999999,217,2,0,2,1,1,19724988,3,8,0,2,1,0,2017
9999999,1250,2,0,2,1,1,23061996,3,8,1,2,3,0,2017
9999999,1250,2,0,2,1,1,23690820,3,8,0,2,1,0,2017
9999999,573,2,0,2,1,1,31562408,3,8,0,2,1,0,2017
9999999,912,3,0,2,1,2,116755488,3,8,0,3,1,0,2017
9999999,911,3,0,2,1,2,70060984,3,8,1,3,3,0,2017
9999999,1050,3,1,2,1,2,78951544,3,8,1,3,3,0,2017
2500,99999,3,0,8,2,1,80358056,3,8,1,1,3,1,2017
9999999,3300,2,0,8,1,1,86310952,3,8,1,3,3,0,2017
9999999,1200,2,0,2,1,1,21917292,3,8,0,2,1,0,2017
9999999,1865,2,1,2,1,2,21486322,3,8,1,4,3,0,2017
9999999,1865,1,0,2,1,2,129355144,3,8,1,1,3,0,2017
9999999,830,3,1,2,1,2,65271316,3,8,1,2,3,0,2017
9999999,656,2,1,2,1,2,20285388,3,8,0,2,1,0,2017
9999999,1400,4,0,2,1,2,112005888,3,8,1,3,3,0,2017
9999999,99999,3,1,2,1,2,95086440,3,8,1,2,3,1,2017
9999999,1500,2,0,2,1,2,27669448,3,8,1,1,3,0,2017
9999999,1325,2,0,2,2,1,29035018,3,8,1,1,3,0,2017
9999999,1800,2,0,2,4,1,23690820,3,8,0,2,1,0,2017
9999999,172,3,1,2,1,2,30417242,3,8,1,2,3,0,2017
9999999,172,3,0,2,1,1,43628848,3,8,1,2,3,0,2017
9999999,1500,4,1,2,1,1,99609472,3,8,1,2,3,0,2017
9999999,947,2,0,2,4,1,29404226,3,8,0,2,1,0,2017
9999999,875,2,0,2,4,1,53163328,3,8,1,1,3,0,2017
9999999,865,1,0,2,1,1,26581664,3,8,0,2,1,0,2017
9999999,960,2,0,2,1,2,29404226,3,8,0,2,1,0,2017
9999999,700,2,0,2,1,2,54848160,3,8,0,2,1,0,2017
9999999,950,2,0,2,1,2,68971216,3,8,0,4,1,0,2017
9999999,787,2,0,2,1,2,60335756,3,8,0,2,1,0,2017
9999999,3000,3,1,2,4,2,94124752,3,8,1,1,3,0,2017
9999999,2050,2,1,2,1,2,21486322,3,8,0,2,1,0,2017
9999999,1650,1,0,2,1,2,21917292,3,8,1,2,3,0,2017
9999999,2700,3,2,2,1,2,49435016,3,8,1,1,3,0,2017
9999999,1780,1,0,2,1,1,30607516,3,8,0,2,1,0,2017
9999999,216,2,0,2,1,1,19724988,3,8,0,2,1,0,2017
9999999,216,1,0,2,1,1,19724988,3,8,0,2,1,0,2017
9999999,216,1,0,2,4,1,19724988,3,8,0,2,1,0,2017
9999999,627,1,0,2,1,1,19632404,3,8,0,3,1,0,2017
9999999,627,4,1,2,1,1,184578400,3,8,1,3,3,0,2017
9999999,1600,1,0,2,1,2,23690820,3,8,0,1,1,0,2017
9999999,1159,1,0,2,1,2,23690820,3,8,0,2,1,0,2017
9999999,1630,2,0,2,1,2,23690820,3,8,0,1,1,0,2017
9999999,1738,4,1,2,1,1,96837096,3,8,0,2,1,0,2017
9999999,677,4,1,2,1,1,101038016,3,8,1,2,3,0,2017
9999999,234,2,1,2,1,1,20916438,3,8,0,2,1,0,2017
9999999,850,3,1,2,1,1,41098084,3,8,0,2,1,0,2017
9999999,1000,4,1,2,1,1,230778512,3,8,0,3,1,0,2017
9999999,555,3,1,2,1,1,22510702,3,8,1,3,3,0,2017
9999999,289,6,1,2,1,1,231973520,3,8,1,3,3,0,2017
9999999,2300,3,1,2,1,1,58310928,3,8,0,2,1,0,2017
9999999,248,3,1,2,1,1,50668468,3,8,1,2,3,0,2017
9999999,900,3,1,2,1,1,171145424,3,8,0,3,1,0,2017
9999999,853,3,1,2,1,1,90944728,3,8,1,4,3,0,2017
9999999,228,3,1,2,1,1,64230792,3,8,1,2,3,0,2017
9999999,565,3,1,2,1,1,152012224,3,8,0,3,1,0,2017
9999999,215,1,0,2,1,1,19724988,3,8,0,4,1,0,2017
9999999,217,2,0,2,1,1,25483830,3,8,0,3,1,0,2017
9999999,366,3,1,2,1,1,71716784,3,8,0,2,1,0,2017
9999999,366,3,1,2,1,1,29773086,3,8,0,2,1,0,2017
9999999,350,4,1,2,1,1,18797716,3,8,0,2,1,0,2017
9999999,550,3,1,2,1,1,22232616,3,8,1,2,3,0,2017
9999999,621,2,1,2,1,1,17962498,3,8,0,2,1,0,2017
9999999,1500,1,0,2,1,1,21486322,3,8,0,3,1,0,2017
9999999,1500,1,0,2,1,1,23690820,3,8,0,2,1,0,2017
9999999,367,2,0,2,1,1,23890668,3,8,0,3,1,0,2017
9999999,367,1,0,2,1,1,23890668,3,8,0,2,1,0,2017
9999999,1358,4,1,2,1,2,98058704,3,8,1,2,3,0,2017
9999999,209,2,0,2,1,2,23483190,3,8,0,2,1,0,2017
9999999,462,2,1,2,1,2,74178704,3,8,1,2,3,0,2017
9999999,342,3,1,2,1,2,23044956,3,8,1,2,3,0,2017
9999999,250,3,0,2,1,1,27023136,3,8,1,2,3,0,2017
9999999,484,4,1,2,1,1,90580640,3,8,0,2,1,0,2017
9999999,484,3,1,2,1,1,99609808,3,8,0,2,1,0,2017
9999999,890,3,1,2,1,1,167306512,3,8,0,3,1,0,2017
9999999,1150,2,1,2,1,2,23690820,3,8,0,2,1,0,2017
9999999,1435,3,0,2,1,2,211157168,3,8,1,3,3,0,2017
9999999,1220,3,1,2,1,1,19982756,3,8,1,2,3,0,2017
9999999,1700,2,0,2,1,2,30607516,3,8,1,4,3,0,2017
9999999,1425,2,1,2,1,2,23690820,3,8,1,2,3,0,2017
9999999,600,2,1,2,1,2,20285388,3,8,0,2,1,0,2017
9999999,710,2,1,2,1,2,61172480,3,8,0,2,1,0,2017
9999999,700,3,1,2,1,2,77885472,3,8,0,2,1,0,2017
9999999,700,3,2,2,1,2,70339552,3,8,0,2,1,0,2017
9999999,1382,3,2,2,1,2,26832222,3,8,0,2,1,0,2017
9999999,797,3,1,2,1,1,51092096,3,8,0,2,1,0,2017
9999999,622,2,1,2,1,1,40961936,3,8,1,2,3,0,2017
9999999,1100,4,1,2,1,1,45635320,3,8,1,2,3,0,2017
9999999,1485,3,1,2,1,1,111539168,3,8,0,2,1,0,2017
9999999,1450,2,0,2,1,2,47381640,3,8,0,1,1,0,2017
9999999,2000,3,1,2,1,2,44826708,3,8,0,2,1,0,2017
9999999,2100,3,1,2,1,2,71181576,3,8,1,1,3,0,2017
9999999,1350,3,1,2,1,1,84169160,3,8,1,2,3,0,2017
9999999,1600,2,0,2,1,1,31308118,3,8,0,3,1,0,2017
9999999,815,2,1,2,1,1,23448276,3,8,1,1,3,0,2017
9999999,2400,3,1,2,1,1,53512476,3,8,1,4,3,0,2017
9999999,1800,2,1,2,1,1,23690820,3,8,1,1,3,0,2017
9999999,1354,1,0,2,1,1,27669448,3,8,1,4,3,0,2017
9999999,1700,1,0,2,1,1,21486322,3,8,0,4,1,0,2017
9999999,1850,2,1,2,1,1,31308118,3,8,1,4,3,0,2017
9999999,2500,2,1,2,1,1,27669448,3,8,0,1,1,0,2017
9999999,1622,1,0,2,1,1,27669448,3,8,0,3,1,0,2017
3400000,99999,5,3,2,3,1,119392040,3,9,1,1,3,1,2017
2000000,99999,4,2,2,3,1,98925544,3,9,1,1,3,1,2017
950000,99999,3,3,2,3,1,59338656,3,9,1,3,3,1,2017
2500000,99999,4,2,2,3,1,167084304,3,9,1,1,3,1,2017
